,obj_id,alpha,delta,label,image_name,u,g,r,i,z
825,1237680272038888612,339.392479020996,20.3172184856197,GALAXY,1237680272038888612_339.392479020996_20.3172184856197_GALAXY_0.8074447.jpg,22.6121,23.11847,22.56821,20.88755,19.98649
826,1237666338651440086,15.094013243798,-0.505095909171414,GALAXY,1237666338651440086_15.094013243798_-0.505095909171414_GALAXY_0.5837982.jpg,26.29276,21.84589,20.35767,19.22567,18.78073
827,1237660635997798607,163.973278324562,45.9609868330887,STAR,1237660635997798607_163.973278324562_45.9609868330887_STAR_1.702919.jpg,19.59332,19.47044,19.41898,19.24323,19.14768
828,1237667536938467707,161.861705520695,22.4483917071702,STAR,1237667536938467707_161.861705520695_22.4483917071702_STAR_1.563169.jpg,22.165,21.07836,20.69002,20.28539,20.07064
829,1237678619046577307,41.5022561961227,2.19740489714422,GALAXY,1237678619046577307_41.5022561961227_2.19740489714422_GALAXY_0.8845224.jpg,22.68279,22.82815,22.1316,21.3951,20.25259
830,1237678595942842855,359.673649567003,1.51571955990394,STAR,1237678595942842855_359.673649567003_1.51571955990394_STAR_2.770637.jpg,24.67194,21.25333,21.11533,21.01939,20.99368
831,1237650370485485754,188.067822500609,-2.52714871350192,STAR,1237650370485485754_188.067822500609_-2.52714871350192_STAR_-0.0003784423.jpg,22.06262,21.17185,20.85371,20.58048,20.2219
832,1237667536938860638,162.772821625979,22.5722645302874,STAR,1237667536938860638_162.772821625979_22.5722645302874_STAR_0.0002565539.jpg,20.01417,18.41541,17.70974,17.45938,17.30117
833,1237663782598934714,27.7626224465264,-1.17824728151083,GALAXY,1237663782598934714_27.7626224465264_-1.17824728151083_GALAXY_0.0597728.jpg,19.68848,18.46355,17.96259,17.61564,17.47709
834,1237679504322462352,8.71627678743687,20.3877337520215,GALAXY,1237679504322462352_8.71627678743687_20.3877337520215_GALAXY_0.6945865.jpg,24.07086,22.38014,20.72262,19.43166,18.79353
835,1237680262928203869,3.78892858239536,-7.98027419326533,GALAXY,1237680262928203869_3.78892858239536_-7.98027419326533_GALAXY_0.1284439.jpg,20.13214,18.11875,17.03384,16.57027,16.15758
836,1237670961091707564,43.7001619000127,35.3269904273309,STAR,1237670961091707564_43.7001619000127_35.3269904273309_STAR_-0.0002422011.jpg,19.96591,18.87198,18.49202,18.42624,18.26836
837,1237673709868221185,136.935012957914,1.20901942228707,GALAXY,1237673709868221185_136.935012957914_1.20901942228707_GALAXY_0.5170939.jpg,22.28132,22.17448,20.59644,19.79961,19.24616
838,1237667783888273876,136.201146834335,16.3209348019875,STAR,1237667783888273876_136.201146834335_16.3209348019875_STAR_3.049109.jpg,23.33037,20.93965,20.18493,19.76667,19.23588
839,1237661976010424479,185.2131748517,7.7335967338423,STAR,1237661976010424479_185.2131748517_7.7335967338423_STAR_0.5904247.jpg,19.09315,18.82514,18.91909,18.81849,18.94154
840,1237661972253508037,171.691719355023,7.76890655763819,STAR,1237661972253508037_171.691719355023_7.76890655763819_STAR_3.522731.jpg,24.64238,20.73464,19.71647,19.44339,19.35728
841,1237680275257426236,353.691176907207,25.8942859204994,GALAXY,1237680275257426236_353.691176907207_25.8942859204994_GALAXY_0.2223048.jpg,21.34636,19.4262,17.95205,17.3953,17.05968
842,1237667783884275956,127.221008128384,13.4058462481302,STAR,1237667783884275956_127.221008128384_13.4058462481302_STAR_0.0003396674.jpg,19.39792,18.01342,17.43332,17.188,17.06871
843,1237663782601621942,33.8802554238908,-1.23837521235916,GALAXY,1237663782601621942_33.8802554238908_-1.23837521235916_GALAXY_0.9753509.jpg,21.89462,22.07329,21.53935,21.03487,20.86915
844,1237663458852864389,323.18485493121,0.898696390513016,GALAXY,1237663458852864389_323.18485493121_0.898696390513016_GALAXY_0.1158513.jpg,19.35984,18.37241,17.95636,17.56822,17.42251
845,1237678595934781794,341.272346904109,1.26310256648659,STAR,1237678595934781794_341.272346904109_1.26310256648659_STAR_-0.002675624.jpg,21.43326,21.56292,21.54988,21.67597,21.24421
846,1237648705125220780,209.067278088864,0.624296931714347,STAR,1237648705125220780_209.067278088864_0.624296931714347_STAR_4.203487E-05.jpg,22.77441,21.50952,21.4096,21.3915,21.01369
847,1237680275263521171,9.33863513035715,26.3017676403918,GALAXY,1237680275263521171_9.33863513035715_26.3017676403918_GALAXY_0.2332101.jpg,21.0016,19.50506,18.16639,17.60248,17.19306
848,1237662341088412065,244.558638049839,25.3305378632941,GALAXY,1237662341088412065_244.558638049839_25.3305378632941_GALAXY_0.2191196.jpg,21.52871,19.26029,17.79279,17.22842,16.83219
849,1237662341081727095,229.608688197762,33.5026548373522,GALAXY,1237662341081727095_229.608688197762_33.5026548373522_GALAXY_0.08400773.jpg,19.6081,18.12493,17.494,17.12954,16.9521
850,1237668330952720597,216.498859241471,14.0100723580881,GALAXY,1237668330952720597_216.498859241471_14.0100723580881_GALAXY_0.0986366.jpg,19.21213,17.82485,17.11818,16.71722,16.49163
851,1237653651846135947,26.2810238797323,13.8720755223422,STAR,1237653651846135947_26.2810238797323_13.8720755223422_STAR_-0.0005666101.jpg,20.67478,19.88697,19.52752,19.35332,19.33797
852,1237673701282677546,43.1969046770736,-2.43099134347679,GALAXY,1237673701282677546_43.1969046770736_-2.43099134347679_GALAXY_1.229727.jpg,22.49028,22.6803,21.65478,22.60442,22.24812
853,1237680246813098569,356.832974852953,20.1815141404572,GALAXY,1237680246813098569_356.832974852953_20.1815141404572_GALAXY_0.5115643.jpg,25.19439,23.43121,20.93701,19.89729,19.47973
854,1237661361835147350,203.168178454741,46.1394123182277,STAR,1237661361835147350_203.168178454741_46.1394123182277_STAR_0.0003092817.jpg,21.04774,21.10821,21.21925,21.49504,21.409
855,1237663782600900651,32.256316205582,-1.08819804147714,GALAXY,1237663782600900651_32.256316205582_-1.08819804147714_GALAXY_0.1838813.jpg,21.18711,19.65211,18.83678,18.32561,18.14923
856,1237673701282612228,43.1265007202179,-2.6756239079083,GALAXY,1237673701282612228_43.1265007202179_-2.6756239079083_GALAXY_0.7101796.jpg,24.79443,23.18709,22.23628,21.02901,21.10646
857,1237663789026443755,113.669353564614,47.3499236031615,GALAXY,1237663789026443755_113.669353564614_47.3499236031615_GALAXY_0.1292183.jpg,20.34417,18.71322,17.76624,17.2683,16.88259
858,1237680297275556504,346.370338833713,20.6878854014833,GALAXY,1237680297275556504_346.370338833713_20.6878854014833_GALAXY_0.5303426.jpg,22.37096,22.1164,20.40579,19.53224,18.86155
859,1237664853109244509,220.350821821445,31.9484099763234,GALAXY,1237664853109244509_220.350821821445_31.9484099763234_GALAXY_0.7067932.jpg,22.0347,21.32819,20.6039,19.74233,19.39916
860,1237665534931829321,241.556890578414,18.3991314285882,STAR,1237665534931829321_241.556890578414_18.3991314285882_STAR_-0.0002730126.jpg,20.38623,19.40151,19.07713,18.92959,18.85932
861,1237662342166610824,253.701006940005,19.7902409581785,STAR,1237662342166610824_253.701006940005_19.7902409581785_STAR_-0.0006063617.jpg,24.49288,21.39506,20.94682,20.80132,20.71507
862,1237680311228956925,359.368942195346,32.5708019221515,STAR,1237680311228956925_359.368942195346_32.5708019221515_STAR_1.959006.jpg,23.35233,21.75003,21.43908,21.06125,21.09481
863,1237651538725503495,241.451085651526,52.8582026213714,STAR,1237651538725503495_241.451085651526_52.8582026213714_STAR_1.058968.jpg,23.04151,21.2821,21.10031,20.88426,21.12701
864,1237650762392797735,185.150977206899,-2.04301500352713,STAR,1237650762392797735_185.150977206899_-2.04301500352713_STAR_0.0005973078.jpg,22.39887,21.03501,20.72856,20.72469,20.44389
865,1237678595942908214,359.756787899677,1.55303586987692,STAR,1237678595942908214_359.756787899677_1.55303586987692_STAR_0.6913424.jpg,25.03324,22.15281,21.72209,21.17469,20.59108
866,1237657589775728914,146.586695145914,47.6942615797917,GALAXY,1237657589775728914_146.586695145914_47.6942615797917_GALAXY_0.8454652.jpg,21.82646,22.40806,21.76745,20.73186,19.76981
867,1237660961324139329,127.865714885086,27.8991590818455,GALAXY,1237660961324139329_127.865714885086_27.8991590818455_GALAXY_0.6313267.jpg,24.22989,22.92026,21.01995,19.87236,19.53149
868,1237663782594609295,17.8761714737316,-1.24027858728151,GALAXY,1237663782594609295_17.8761714737316_-1.24027858728151_GALAXY_-8.770876E-05.jpg,24.69897,21.67238,20.10954,19.05783,18.33752
869,1237662198820241891,227.214391694137,9.0332141476051,STAR,1237662198820241891_227.214391694137_9.0332141476051_STAR_2.575027.jpg,21.89471,21.18389,21.11012,21.01212,21.05231
870,1237661971722600742,185.430725932947,7.69656543393539,GALAXY,1237661971722600742_185.430725932947_7.69656543393539_GALAXY_0.2029251.jpg,19.75726,18.61236,17.79197,17.40425,17.13834
871,1237673808655680523,122.749944713185,19.8304320476354,GALAXY,1237673808655680523_122.749944713185_19.8304320476354_GALAXY_0.4591819.jpg,22.808,22.25895,20.5468,19.70737,19.22694
872,1237680241988272309,2.35153478005257,-7.83204763057655,STAR,1237680241988272309_2.35153478005257_-7.83204763057655_STAR_0.6702235.jpg,20.91112,20.10941,19.74355,19.64619,19.64351
873,1237652946923487265,19.6333861623858,-10.2400970703285,STAR,1237652946923487265_19.6333861623858_-10.2400970703285_STAR_1.724513E-05.jpg,16.95012,15.82798,15.72727,15.7284,15.80704
874,1237668299286642847,206.453472998239,19.7437348782132,GALAXY,1237668299286642847_206.453472998239_19.7437348782132_GALAXY_0.1177642.jpg,18.75872,18.1193,17.85694,17.5881,17.58601
875,1237665024365035628,176.148899113897,34.1341769288038,STAR,1237665024365035628_176.148899113897_34.1341769288038_STAR_1.787837.jpg,20.16213,20.07416,20.11771,19.86264,19.8586
876,1237670961090855078,42.6855463001967,33.4970147306184,STAR,1237670961090855078_42.6855463001967_33.4970147306184_STAR_-0.0002185364.jpg,16.84832,15.70037,15.3355,15.20239,15.15934
877,1237659154222219511,254.275627821324,27.2911028492651,STAR,1237659154222219511_254.275627821324_27.2911028492651_STAR_-0.0006220224.jpg,16.7561,15.78762,15.51064,15.39428,15.36848
878,1237662195600326840,185.206578065039,43.3067062313498,GALAXY,1237662195600326840_185.206578065039_43.3067062313498_GALAXY_0.2999219.jpg,22.62753,19.91784,18.30328,17.70555,17.39054
879,1237666300019212515,51.4736738654943,-0.592717336328427,GALAXY,1237666300019212515_51.4736738654943_-0.592717336328427_GALAXY_0.03682702.jpg,20.543,18.69625,17.82386,17.39386,17.06797
880,1237678858476585188,11.582261656391,11.8540900965684,STAR,1237678858476585188_11.582261656391_11.8540900965684_STAR_1.585743.jpg,21.2357,21.02977,20.83388,20.6012,20.43778
881,1237661971727188156,196.003985026377,7.53559458785675,GALAXY,1237661971727188156_196.003985026377_7.53559458785675_GALAXY_0.04948732.jpg,18.31684,16.79138,16.06724,15.67644,15.41157
882,1237668299283497307,198.766545028029,20.4333460792067,GALAXY,1237668299283497307_198.766545028029_20.4333460792067_GALAXY_0.4911771.jpg,24.92206,21.87704,20.21208,19.36012,18.78603
883,1237665534929208015,235.774654532301,20.9122300919756,STAR,1237665534929208015_235.774654532301_20.9122300919756_STAR_1.67814.jpg,22.80993,21.59728,21.54345,21.38312,21.97112
884,1237667538010505318,157.515502163099,22.5147251789233,STAR,1237667538010505318_157.515502163099_22.5147251789233_STAR_1.780356.jpg,19.92843,19.55653,19.46131,19.21041,19.14349
885,1237661353777496175,170.061056464736,57.1886384913919,STAR,1237661353777496175_170.061056464736_57.1886384913919_STAR_1.805394.jpg,19.96846,19.65479,19.5159,19.39612,19.30749
886,1237651539784892504,178.056074150688,68.0521244967767,GALAXY,1237651539784892504_178.056074150688_68.0521244967767_GALAXY_0.2040912.jpg,19.4133,18.33678,17.67662,17.26303,17.08852
887,1237679998237278827,347.899727277989,-1.81207587316773,GALAXY,1237679998237278827_347.899727277989_-1.81207587316773_GALAXY_0.7862748.jpg,22.27265,21.71697,21.17622,20.14375,20.05743
888,1237672763363688630,341.49604933172,29.8992275059356,STAR,1237672763363688630_341.49604933172_29.8992275059356_STAR_-0.0001854748.jpg,15.69896,14.59311,14.32788,14.24421,14.23739
889,1237663782600245574,30.7276126732117,-1.18616619369836,GALAXY,1237663782600245574_30.7276126732117_-1.18616619369836_GALAXY_0.1014853.jpg,20.26816,19.06825,18.49153,18.13439,17.93966
890,1237679324462711418,13.8411028964473,-4.09351174569118,GALAXY,1237679324462711418_13.8411028964473_-4.09351174569118_GALAXY_1.020466.jpg,21.97417,22.42726,21.87176,22.33464,21.17168
891,1237663542604858231,320.281385990772,-0.479839344582703,STAR,1237663542604858231_320.281385990772_-0.479839344582703_STAR_1.759017.jpg,20.92505,20.73211,20.7558,20.44299,20.28988
892,1237680272036921761,334.631601698131,19.5633144869167,STAR,1237680272036921761_334.631601698131_19.5633144869167_STAR_0.9086947.jpg,19.96959,19.68939,19.39708,19.32131,19.13289
893,1237678619556643541,340.132800847819,2.82626867463981,GALAXY,1237678619556643541_340.132800847819_2.82626867463981_GALAXY_0.481558.jpg,22.48677,21.94688,20.24136,19.4225,19.05854
894,1237679998237475228,348.2343369795,-1.88814342070779,GALAXY,1237679998237475228_348.2343369795_-1.88814342070779_GALAXY_0.9139615.jpg,24.79834,22.31385,21.44261,20.35306,19.69754
895,1237661388690096584,245.788566986429,39.1462253476081,GALAXY,1237661388690096584_245.788566986429_39.1462253476081_GALAXY_0.2900824.jpg,21.64036,19.45009,17.86511,17.31385,16.8954
896,1237650370479063117,173.460150369844,-2.55151919950038,STAR,1237650370479063117_173.460150369844_-2.55151919950038_STAR_5.716357.jpg,24.66155,24.98196,25.22189,21.77287,23.66475
897,1237678858483597679,27.9236363998817,11.0443882851531,GALAXY,1237678858483597679_27.9236363998817_11.0443882851531_GALAXY_0.4870702.jpg,24.70554,22.40585,20.81726,19.85176,19.57173
898,1237660961327808732,135.890170033988,32.6110156454203,GALAXY,1237660961327808732_135.890170033988_32.6110156454203_GALAXY_0.5049229.jpg,25.09695,22.26484,20.82825,19.8241,19.21467
899,1237665534933139901,244.307753996611,17.0094254759543,STAR,1237665534933139901_244.307753996611_17.0094254759543_STAR_-0.0008103741.jpg,21.47743,20.14855,19.57965,19.36691,19.29392
900,1237665567153062312,236.093503001917,17.0341944168225,GALAXY,1237665567153062312_236.093503001917_17.0341944168225_GALAXY_0.04846774.jpg,18.1837,16.94342,16.24376,15.83193,15.51619
901,1237663478724428017,339.086575435628,-0.268632914788989,GALAXY,1237663478724428017_339.086575435628_-0.268632914788989_GALAXY_0.2054989.jpg,24.93615,22.56834,17.70674,20.52435,16.64593
902,1237658206118871271,173.103285225421,50.6309260818553,GALAXY,1237658206118871271_173.103285225421_50.6309260818553_GALAXY_0.5728366.jpg,24.79827,21.48571,20.20234,19.42669,18.78815
903,1237670961087447221,38.4177381469135,26.5852988334807,STAR,1237670961087447221_38.4177381469135_26.5852988334807_STAR_-0.0002317403.jpg,20.10617,18.98351,18.73416,18.61267,18.58119
904,1237662195604914315,199.465527313059,42.4303635747245,GALAXY,1237662195604914315_199.465527313059_42.4303635747245_GALAXY_0.0744212.jpg,19.17002,17.32494,16.40657,15.92806,15.57984
905,1237680241455071633,10.7397992144762,-8.19622491648629,GALAXY,1237680241455071633_10.7397992144762_-8.19622491648629_GALAXY_0.5411458.jpg,26.71621,21.30064,19.60628,18.54981,18.00138
906,1237657589784641673,177.61343546601,54.211068595072,GALAXY,1237657589784641673_177.61343546601_54.211068595072_GALAXY_0.07616863.jpg,18.59598,16.67223,15.76444,15.2984,14.94589
907,1237653651844956304,23.6190230816907,14.1195334427516,STAR,1237653651844956304_23.6190230816907_14.1195334427516_STAR_2.176748.jpg,20.4969,20.11874,19.88173,19.73555,19.55926
908,1237666338652815899,18.2170828195305,-0.540431012244817,GALAXY,1237666338652815899_18.2170828195305_-0.540431012244817_GALAXY_0.8948057.jpg,22.8504,22.86227,22.41734,21.71473,20.78993
909,1237663782590939318,9.43508633841051,-1.23994994875582,GALAXY,1237663782590939318_9.43508633841051_-1.23994994875582_GALAXY_0.3105831.jpg,21.73562,19.44206,17.75614,17.17798,16.81187
910,1237665024363397330,171.708119475174,33.8133424389783,STAR,1237665024363397330_171.708119475174_33.8133424389783_STAR_1.464612.jpg,21.04447,20.86354,20.50262,20.32017,20.23404
911,1237657608564966218,112.332312372912,25.8710476937791,STAR,1237657608564966218_112.332312372912_25.8710476937791_STAR_-7.907968E-05.jpg,23.16001,20.95892,20.5645,20.31317,20.45089
912,1237653651839778881,11.3846587938427,14.8288184336349,STAR,1237653651839778881_11.3846587938427_14.8288184336349_STAR_-6.815331E-05.jpg,20.6249,19.62239,19.24017,19.13221,19.02886
913,1237665567147426096,223.04889287659,20.8244279444637,STAR,1237665567147426096_223.04889287659_20.8244279444637_STAR_2.330669.jpg,21.91985,21.29486,21.25528,21.18014,21.42802
914,1237665532260516067,241.429692060421,16.2902630222162,STAR,1237665532260516067_241.429692060421_16.2902630222162_STAR_-8.770244E-05.jpg,16.91582,15.73769,15.19925,15.03678,14.94766
915,1237678858473308381,3.95761210255915,11.8731119168221,GALAXY,1237678858473308381_3.95761210255915_11.8731119168221_GALAXY_0.4050114.jpg,25.58624,21.38617,19.62643,18.86878,18.41395
916,1237663782599000184,27.8798161095052,-1.07861659033862,GALAXY,1237663782599000184_27.8798161095052_-1.07861659033862_GALAXY_0.121125.jpg,20.31808,18.5894,17.62318,17.14222,16.79246
917,1237665024365625589,177.830945615346,34.231216574245,STAR,1237665024365625589_177.830945615346_34.231216574245_STAR_1.983042.jpg,20.6296,20.479,20.41189,20.32002,20.09512
918,1237657629508502258,124.239477026308,32.540594801749,GALAXY,1237657629508502258_124.239477026308_32.540594801749_GALAXY_0.5204602.jpg,24.37236,22.30604,21.0767,20.10207,19.57156
919,1237661976011014463,186.595077981605,7.74882947946193,STAR,1237661976011014463_186.595077981605_7.74882947946193_STAR_1.710276.jpg,21.16024,20.75325,20.70666,20.32144,20.50531
920,1237678598093734165,7.41853492269564,3.27038013973239,STAR,1237678598093734165_7.41853492269564_3.27038013973239_STAR_2.049713.jpg,22.0212,21.90779,21.66865,21.67669,21.28973
921,1237663478721217020,331.690804962778,-0.361522165595374,GALAXY,1237663478721217020_331.690804962778_-0.361522165595374_GALAXY_0.1431009.jpg,20.50751,19.46084,18.76047,18.3034,18.43876
922,1237664673252638980,195.144496373712,37.0719410168525,GALAXY,1237664673252638980_195.144496373712_37.0719410168525_GALAXY_0.01549949.jpg,17.43713,16.14721,15.70351,15.52282,15.44429
923,1237658206114677245,158.926721438559,48.1698824438802,GALAXY,1237658206114677245_158.926721438559_48.1698824438802_GALAXY_0.6793634.jpg,24.71155,23.48211,21.97372,20.6322,19.75823
924,1237671939816685963,313.334057748066,56.1420585962416,STAR,1237671939816685963_313.334057748066_56.1420585962416_STAR_-0.000304567.jpg,21.02955,17.76896,16.16708,15.41735,14.89167
925,1237667538549211276,162.022949984747,23.8225374402534,STAR,1237667538549211276_162.022949984747_23.8225374402534_STAR_0.0001356304.jpg,20.55916,18.15737,17.05231,16.6743,16.45316
926,1237661951347655179,230.04178060924,10.061117770362,STAR,1237661951347655179_230.04178060924_10.061117770362_STAR_-0.000504023.jpg,21.84673,21.10771,20.76915,20.81149,20.45939
927,1237665024367460587,182.884048316046,34.4412205273772,STAR,1237665024367460587_182.884048316046_34.4412205273772_STAR_1.504592.jpg,21.87416,21.6881,21.52124,21.24288,20.86356
928,1237678858475077697,8.10090764902299,11.8897820773355,GALAXY,1237678858475077697_8.10090764902299_11.8897820773355_GALAXY_0.4311522.jpg,24.81713,22.74077,20.62305,19.61369,19.53163
929,1237680246810411948,350.37174622437,19.759403031941,GALAXY,1237680246810411948_350.37174622437_19.759403031941_GALAXY_0.2955221.jpg,25.68374,21.73884,20.09777,19.53035,19.32258
930,1237673808655221408,121.59356251837,19.4130136534071,GALAXY,1237673808655221408_121.59356251837_19.4130136534071_GALAXY_0.4680713.jpg,25.70971,21.8021,20.22696,19.42652,18.87257
931,1237680297275490883,346.163228899011,20.6009931734906,GALAXY,1237680297275490883_346.163228899011_20.6009931734906_GALAXY_0.5308631.jpg,25.99467,22.11064,20.55403,19.60269,19.16918
932,1237665441515045260,192.929569597167,29.482004245822,GALAXY,1237665441515045260_192.929569597167_29.482004245822_GALAXY_0.5531614.jpg,22.89602,21.51314,20.00739,18.99796,18.4711
933,1237680298355917613,2.49760952201473,22.6230007965241,GALAXY,1237680298355917613_2.49760952201473_22.6230007965241_GALAXY_0.6378995.jpg,24.22357,23.43502,21.75569,20.72521,20.02757
934,1237671257978765345,63.8762307648457,16.6626806968296,STAR,1237671257978765345_63.8762307648457_16.6626806968296_STAR_-0.0001047165.jpg,21.32554,19.36508,18.21647,17.7312,17.40848
935,1237666434189165487,337.68210883423,22.8088066706695,GALAXY,1237666434189165487_337.68210883423_22.8088066706695_GALAXY_0.4768499.jpg,22.99539,21.62811,20.53926,19.76342,19.11605
936,1237679504319775118,2.08103718072942,20.5446252495979,GALAXY,1237679504319775118_2.08103718072942_20.5446252495979_GALAXY_0.3873063.jpg,23.29982,21.54473,20.67021,19.86138,19.39727
937,1237666338653012095,18.681149240589,-0.548685710771991,GALAXY,1237666338653012095_18.681149240589_-0.548685710771991_GALAXY_0.03449688.jpg,18.96193,17.77337,17.37391,17.13887,16.94978
938,1237663458852602489,322.714437771982,0.867728460656222,GALAXY,1237663458852602489_322.714437771982_0.867728460656222_GALAXY_0.1358504.jpg,20.86684,19.07022,17.91693,17.44266,17.07891
939,1237661971723190637,186.803355681059,7.63903399785057,GALAXY,1237661971723190637_186.803355681059_7.63903399785057_GALAXY_0.003884084.jpg,18.41627,17.59278,17.49027,17.58324,17.56336
940,1237659326017765557,215.873668749189,56.3885462387312,GALAXY,1237659326017765557_215.873668749189_56.3885462387312_GALAXY_0.1754066.jpg,20.4139,18.33488,17.12825,16.66977,16.29756
941,1237661361835016706,202.842570182498,46.293709024111,STAR,1237661361835016706_202.842570182498_46.293709024111_STAR_2.467339.jpg,22.19939,21.54025,21.31052,21.37086,21.25963
942,1237663478726656931,344.137888720029,-0.338069126560141,GALAXY,1237663478726656931_344.137888720029_-0.338069126560141_GALAXY_0.7994075.jpg,23.83055,22.89172,21.76476,20.94061,20.49748
943,1237680246813950194,358.916594480238,20.1889796385602,GALAXY,1237680246813950194_358.916594480238_20.1889796385602_GALAXY_0.3842416.jpg,22.11842,20.24489,18.36732,17.65178,17.21859
944,1237668736832177302,278.78221515005,42.2823242494198,STAR,1237668736832177302_278.78221515005_42.2823242494198_STAR_-0.0003290784.jpg,19.99212,18.66738,18.10739,17.91912,17.77195
945,1237679457606959383,353.994696225424,18.2264384461231,STAR,1237679457606959383_353.994696225424_18.2264384461231_STAR_1.813242.jpg,20.22503,19.96379,19.92692,19.56624,19.50658
946,1237663478724821798,339.96737128322,-0.413464371720309,GALAXY,1237663478724821798_339.96737128322_-0.413464371720309_GALAXY_0.8606555.jpg,23.17074,23.63746,22.66252,22.52141,21.98549
947,1237652946917458037,5.66415931648542,-10.6018234556185,STAR,1237652946917458037_5.66415931648542_-10.6018234556185_STAR_-4.870535E-05.jpg,19.17331,17.70705,17.1676,16.95555,16.87315
948,1237665024366084653,179.128545922803,34.2851015577184,STAR,1237665024366084653_179.128545922803_34.2851015577184_STAR_0.786576.jpg,25.9103,22.44138,21.87745,21.24339,20.71494
949,1237680275257951150,355.14716689938,25.9803882956155,GALAXY,1237680275257951150_355.14716689938_25.9803882956155_GALAXY_0.9074469.jpg,22.58142,23.38234,22.41794,21.23744,19.87786
950,1237659131671544175,215.535587757382,50.2582505315962,STAR,1237659131671544175_215.535587757382_50.2582505315962_STAR_1.377158.jpg,21.58734,21.98436,21.82558,21.54841,21.2974
951,1237650797287834814,132.699086443371,0.949252412404551,GALAXY,1237650797287834814_132.699086443371_0.949252412404551_GALAXY_0.0004263824.jpg,24.02574,22.75825,20.91304,19.59585,18.75226
952,1237659326033494408,254.218556259957,31.9762805640942,GALAXY,1237659326033494408_254.218556259957_31.9762805640942_GALAXY_0.08485615.jpg,18.89904,17.39296,16.69148,16.23493,15.92544
953,1237658206121296659,181.966269001271,51.0478752764877,GALAXY,1237658206121296659_181.966269001271_51.0478752764877_GALAXY_0.7421803.jpg,22.57804,24.27007,21.75764,20.50911,19.64338
954,1237661971727515925,196.787606244183,7.41748390303496,GALAXY,1237661971727515925_196.787606244183_7.41748390303496_GALAXY_0.3546591.jpg,22.65507,20.03571,18.35598,17.74779,17.36884
955,1237657608565293627,112.676210963938,26.5239793273905,STAR,1237657608565293627_112.676210963938_26.5239793273905_STAR_1.680253.jpg,19.60991,19.32998,19.19413,18.93983,18.843
956,1237680275799212442,6.26243031097539,26.8156110992586,STAR,1237680275799212442_6.26243031097539_26.8156110992586_STAR_2.767038.jpg,23.59983,21.19224,20.93214,20.49994,20.63507
957,1237680246813819244,358.511365988216,20.2174038979193,GALAXY,1237680246813819244_358.511365988216_20.2174038979193_GALAXY_0.319299.jpg,22.11505,20.63643,18.75622,18.11826,17.65861
958,1237657589784707277,177.892986010463,54.1763489198994,GALAXY,1237657589784707277_177.892986010463_54.1763489198994_GALAXY_0.05188603.jpg,19.34375,18.07431,17.60009,17.26951,17.08463
959,1237662341088281014,244.353136998261,25.55024712803,GALAXY,1237662341088281014_244.353136998261_25.55024712803_GALAXY_0.04783213.jpg,19.24356,18.12051,17.58583,17.25525,17.01886
960,1237661971717947474,174.683795614187,7.39297774599501,GALAXY,1237661971717947474_174.683795614187_7.39297774599501_GALAXY_0.08327777.jpg,19.69538,18.23358,17.79402,17.46262,17.33922
961,1237664289931264210,191.733451062435,14.3994721185833,GALAXY,1237664289931264210_191.733451062435_14.3994721185833_GALAXY_0.2671908.jpg,22.32418,19.78805,18.2533,17.66551,17.26784
962,1237679504323117242,10.2838231700538,20.4386564656906,GALAXY,1237679504323117242_10.2838231700538_20.4386564656906_GALAXY_0.1442122.jpg,19.86134,18.21495,17.17869,16.66892,16.28145
963,1237661361837703433,211.242833672824,44.4532414958775,STAR,1237661361837703433_211.242833672824_44.4532414958775_STAR_1.604422.jpg,21.04037,20.98707,20.66995,20.2942,20.32813
964,1237661971714998331,167.820048975355,7.33623972613129,GALAXY,1237661971714998331_167.820048975355_7.33623972613129_GALAXY_0.04545736.jpg,17.98001,16.12114,15.22893,14.807,14.4716
965,1237658206121361636,182.2703446315,51.1716126913426,GALAXY,1237658206121361636_182.2703446315_51.1716126913426_GALAXY_0.3457472.jpg,22.3956,20.88108,19.16217,18.52946,18.09153
966,1237657401336791913,119.826058902766,30.9408343306747,GALAXY,1237657401336791913_119.826058902766_30.9408343306747_GALAXY_-0.0003548709.jpg,20.40948,20.13962,19.35467,18.54392,17.77281
967,1237680275794362504,353.957307976592,26.2974935341501,GALAXY,1237680275794362504_353.957307976592_26.2974935341501_GALAXY_3.193591E-05.jpg,24.63471,22.27285,19.64912,18.81288,19.75288
968,1237661353779003631,176.36857026547,57.8142163035129,STAR,1237661353779003631_176.36857026547_57.8142163035129_STAR_1.585855.jpg,21.35097,21.16947,20.9614,20.70175,20.34993
969,1237667538011750573,160.576275078312,23.1675059700902,STAR,1237667538011750573_160.576275078312_23.1675059700902_STAR_-0.0001007895.jpg,19.98727,17.71306,16.72075,16.34963,16.17169
970,1237657401337381602,120.895829923522,31.9068802381324,GALAXY,1237657401337381602_120.895829923522_31.9068802381324_GALAXY_-0.0001131975.jpg,26.35642,22.18302,20.66992,19.85036,19.09518
971,1237678858473373890,4.19227401531305,11.8886529174984,GALAXY,1237678858473373890_4.19227401531305_11.8886529174984_GALAXY_0.111701.jpg,19.45677,17.34142,16.30661,15.7031,15.20416
972,1237666301630087486,52.0836423422524,0.734150778316318,GALAXY,1237666301630087486_52.0836423422524_0.734150778316318_GALAXY_0.2353022.jpg,25.72696,20.22561,18.73325,18.1536,17.77366
